"vertex_id","egoid","size","edges","density","clustering","betweenness_centralization","degree_centralization","diameter","modularity","n_components","max_comp_size","prop_lcc","gender_1","race_1","parentincome_1","RegionUS","Extraversion_1","Openness_1","Agreeableness_1","Conscientiousness_1","Neuroticism_1","cluster_km"
92566,92566,44,245,0.228329809725159,0.602090592334495,0.253323492728622,0.399577167019027,4,0.351969735939643,2,43,0.977272727272727,"Male","White","$25,000 - $49,999","East North Central",4.75,4.5,4.2222223,4.5555553,1.875,0
92618,92618,25,148,0.483333333333333,0.812053115423902,0.120549922350194,0.35,3,0.155148632580262,3,23,0.92,"Female","White","$200,000 - $249,999","Middle Atlantic",4.25,3.7,3.6666667,2.7777777,3.875,1
92716,92716,41,228,0.267073170731707,0.912319644839068,0.118362470862471,0.207926829268293,4,0.469214570171598,2,21,0.51219512195122,"Male","White","$100,000 - $149,999","New England",3.75,3.0999999,3.4444444,4.3333335,3,0
92895,92895,6,12,0.8,0.846153846153846,0.12,0.2,2,0,1,6,1,"Female","White","$250,000 or more","South Atlantic",3.75,2.9000001,3.5555556,3.5555556,2.875,3
92953,92953,20,120,0.631578947368421,0.78421433743664,0.0633308417241935,0.263157894736842,2,0.245798611111111,1,20,1,"Male","White","$250,000 or more","East North Central",5,3.0999999,4.3333335,3.4444444,1.5,3
93002,93002,49,289,0.211734693877551,0.45668016194332,0.225970101240741,0.434098639455782,3,0.298220996435541,1,49,1,"Female","Asian-American","","",3.625,3,4.1111112,3.5555556,3,0
93246,93246,10,42,0.933333333333333,0.936305732484076,0.00470311581422692,0.0666666666666667,2,0,1,10,1,"Male","White","$100,000 - $149,999","East North Central",4.5,2.8,3.2222223,3.4444444,1.75,3
93462,93462,20,54,0.284210526315789,0.536050156739812,0.470298553401046,0.4,4,0.37019890260631,1,20,1,"Female","White","$150,000 - $199,999","",3.75,4.4000001,4.2222223,3,4,2
93471,93471,21,67,0.319047619047619,0.813211845102506,0.168684210526316,0.280952380952381,3,0.394631321006906,2,15,0.714285714285714,"Female","White","$150,000 - $199,999","South Atlantic",3.625,2.8,4.2222223,3.6666667,2.75,1
93485,93485,34,203,0.322638146167558,0.644752018454441,0.380823059516241,0.586452762923351,3,0.211425170171851,1,34,1,"Male","White","$250,000 or more","East North Central",4.125,3.5999999,4.5555553,4.4444447,1.5,2
93504,93504,40,107,0.130769230769231,0.66023166023166,0.0646965869637934,0.176923076923077,3,0.721501345636294,3,15,0.375,"Female","Asian-American","$100,000 - $149,999","East North Central",3.625,3.5999999,3.8888888,2.8888888,3.875,0
93699,93699,56,296,0.157142857142857,0.670307845084409,0.22165051708486,0.315584415584416,4,0.413462195205246,5,51,0.910714285714286,"Female","Asian-American","","East North Central",3.375,3.2,3.5555556,2.4444444,3.25,0
93766,93766,11,37,0.563636363636364,1,0,0.136363636363636,1,0.174817898022893,2,8,0.727272727272727,"Male","White","$100,000 - $149,999","Middle Atlantic",2.625,2.9000001,3.3333333,3.3333333,3.125,3
93787,93787,30,138,0.250574712643678,0.556270096463023,0.194100613139083,0.370114942528736,4,0.349255113205959,2,29,0.966666666666667,"Female","Asian-American","less than $25,000","Pacific",2.75,3.0999999,4.1111112,3.7777777,3.375,1
93856,93856,18,66,0.359477124183007,0.663072776280323,0.154658922392486,0.287581699346405,3,0.3,2,17,0.944444444444444,"Female","White","$100,000 - $149,999","Mountain",2.25,3,2.7777777,3.5555556,4.375,1
93858,93858,7,23,0.952380952380952,0.947368421052632,0.00444444444444445,0.0476190476190476,2,0,1,7,1,"Female","Latino/a","$250,000 or more","Pacific",3.125,2.5999999,3.4444444,4.4444447,2.125,3
94215,94215,16,67,0.533333333333333,0.692748091603053,0.119125220458554,0.333333333333333,3,0.185546875,1,16,1,"Male","White","$200,000 - $249,999","",3.125,3.2,3.3333333,3.2222223,2.75,1
94455,94455,31,233,0.483870967741935,0.952269399707174,0.0198467432950192,0.149462365591398,2,0.325293827160494,2,20,0.645161290322581,"Male","Foreign Student","$25,000 - $49,999","South Atlantic",3.25,2.8,3.2222223,3.7777777,2.625,1
94456,94456,8,18,0.607142857142857,0.887323943661972,0.0816326530612245,0.25,2,0.013840830449827,2,7,0.875,"Male","White","$200,000 - $249,999","",4.5,2.5,2.7777777,2.1111112,2.375,3
94579,94579,24,76,0.264492753623188,0.495098039215686,0.220140917683451,0.431159420289855,3,0.250609870519797,3,22,0.916666666666667,"Female","White","$25,000 - $49,999","West South Central",2.625,2.8,2.8888888,NA,2.5,1
94641,94641,35,60,0.0991596638655462,0.545454545454545,0.311628394673377,0.22436974789916,6,0.600833093938523,6,26,0.742857142857143,"Male","Asian-American","$150,000 - $199,999","Mountain",2.125,4.1999998,3.7777777,2.6666667,4,0
94662,94662,38,296,0.385490753911807,0.655418559377028,0.122370680951929,0.398293029871977,3,0.209998502199044,2,35,0.921052631578947,"Female","White","$100,000 - $149,999","East North Central",3,3.5,4.6666665,4.4444447,2.625,1
94862,94862,30,203,0.397701149425287,0.635262449528937,0.134433043503825,0.429885057471264,3,0.298222459821578,1,30,1,"Male","White","$150,000 - $199,999","West North Central",3.5,2.9000001,3.5555556,3.6666667,2.75,1
95026,95026,34,244,0.422459893048128,0.732973893303065,0.090917977989259,0.335115864527629,3,0.327164450141537,1,34,1,"Male","White","$100,000 - $149,999","East North Central",3.625,4.3000002,3.7777777,4,2.875,1
95374,95374,66,590,0.258275058275058,0.707889566745942,0.193122535136395,0.218648018648019,5,0.552522514303588,1,66,1,"Male","White","$50,000 - $74,999","East North Central",4.25,3.4000001,3.5555556,3.4444444,3.375,0
95444,95444,20,94,0.494736842105263,0.764828303850156,0.268251036949098,0.347368421052632,4,0.163139429606157,1,20,1,"Female","White","$250,000 or more","South Atlantic",4.875,2.8,3.5555556,NA,3.75,2
95490,95490,45,361,0.315151515151515,0.632019338043882,0.153264947470917,0.503030303030303,3,0.294008875739645,3,42,0.933333333333333,"Female","Latino/a","$250,000 or more","South Atlantic",3.5,2.9000001,3.6666667,3,2,1
95543,95543,68,364,0.153204565408253,0.550112359550562,0.278955301463142,0.339332748024583,5,0.539252551292682,1,68,1,"Male","White","$100,000 - $149,999","South Atlantic",2.875,3.4000001,4.6666665,3.2222223,1.75,0
95559,95559,39,210,0.269905533063428,0.645393068469992,0.410549043305276,0.335357624831309,4,0.3859875,1,39,1,"Male","Latino/a","$100,000 - $149,999","East North Central",2.625,2.9000001,4.1111112,3.6666667,2.375,2
95585,95585,21,37,0.176190476190476,0.967741935483871,0.0210526315789474,0.0738095238095238,1,0.673484295105917,6,6,0.285714285714286,"Male","Asian-American","$50,000 - $74,999","East North Central",2.5,3.0999999,3.3333333,3,3.375,1
95930,95930,31,98,0.208602150537634,0.683257918552036,0.243681644026472,0.324731182795699,3,0.563768732065044,2,20,0.645161290322581,"Female","White","$250,000 or more","East North Central",3.625,2.8,3.5555556,4,2.875,0
96184,96184,58,306,0.168784029038113,0.626063183475091,0.0841291640998203,0.28735632183908,4,0.557264166698783,5,39,0.672413793103448,"Female","White","$100,000 - $149,999","East North Central",2.25,3.7,3.4444444,4.2222223,3.25,0
96469,96469,63,412,0.200204813108039,0.700708285290726,0.560775387421129,0.461085509472606,5,0.508411771246918,1,63,1,"Female","White","$25,000 - $49,999","West South Central",3.75,3,3.4444444,3.6666667,2.125,0
96543,96543,24,150,0.481884057971015,0.678927680798005,0.0784979485249216,0.38768115942029,3,0.195686584883261,1,24,1,"Male","White","$250,000 or more","Middle Atlantic",4.5,3,4.1111112,3.5555556,2.625,1
96610,96610,20,100,0.421052631578947,0.704166666666667,0.0849052455700655,0.315789473684211,3,0.2496875,3,18,0.9,"Female","White","$150,000 - $199,999","East North Central",2.625,2.7,4.2222223,3.8888888,1.875,1
96613,96613,25,189,0.503333333333333,0.826659641728135,0.278785731344608,0.33,3,0.234353756414192,1,25,1,"Male","White","$200,000 - $249,999","West North Central",4.125,2.5999999,3.7777777,4,2.25,2
96689,96689,40,155,0.194871794871795,0.495412844036697,0.187969175823427,0.420512820512821,3,0.386513157894737,2,36,0.9,"Female","White","$200,000 - $249,999","Middle Atlantic",3.875,2.5999999,4.3333335,3.3333333,3.25,1
96828,96828,22,115,0.424242424242424,0.684331797235023,0.112057733146169,0.242424242424242,3,0.349437734277384,1,22,1,"Female","White","$250,000 or more","Pacific",3.625,3.3,4.2222223,4.3333335,2,1
97050,97050,32,151,0.286290322580645,0.582773365913256,0.276948979259073,0.55241935483871,3,0.258951596905376,2,31,0.96875,"Female","Asian-American","$50,000 - $74,999","Pacific",4,3.3,4,4,3.5,2
97280,97280,33,111,0.204545454545455,0.838038632986627,0.196698588709677,0.107954545454545,4,0.680898491083676,3,21,0.636363636363636,"Male","White","$150,000 - $199,999","Pacific",3.625,2.8,3.1111112,3.7777777,2.75,0
97448,97448,83,478,0.128416103438143,0.655939610647596,0.138043871636582,0.334998530708199,5,0.446470369536417,21,63,0.759036144578313,"Male","White","$25,000 - $49,999","East North Central",4.75,3.7,3.7777777,3.6666667,1.5,0
97596,97596,60,406,0.212429378531073,0.547801147227533,0.128998716887824,0.329943502824859,4,0.36674895314622,1,60,1,"Female","Foreign Student","$200,000 - $249,999","",2.875,2.5999999,3.4444444,4.5555553,3.75,0
97833,97833,38,228,0.317211948790896,0.827433628318584,0.500181054235108,0.196301564722617,5,0.480997003760381,1,38,1,"Male","White","$250,000 or more","Pacific",3.125,3,3.7777777,3.7777777,1.75,2
97844,97844,36,222,0.319047619047619,0.543973941368078,0.337487909449494,0.680952380952381,2,0.288173560060395,1,36,1,"Male","Latino/a","$100,000 - $149,999","East North Central",4.625,3.0999999,4.4444447,3.5555556,2.5,2
97990,97990,45,172,0.167676767676768,0.585053380782918,0.372405499075209,0.400505050505051,5,0.530646683118014,1,45,1,"Female","Foreign Student","","",3.125,3.3,4.2222223,3.3333333,2.375,0
98117,98117,79,222,0.0688088283024992,0.625730994152047,0.0915964377502839,0.213242453748783,9,0.660989231043076,5,38,0.481012658227848,"Male","Foreign Student","less than $25,000","Pacific",3.5,3,3.2222223,3.5555556,2.25,0
98206,98206,38,266,0.324324324324324,0.62993762993763,0.0819919344079136,0.324324324324324,4,0.290387426900585,2,37,0.973684210526316,"Female","White","$75,000 - $99,999","East South Central",3.125,2.9000001,2.8888888,4.8888888,3,1
98325,98325,26,125,0.369230769230769,0.700848111025443,0.192537777777778,0.430769230769231,3,0.251423611111111,1,26,1,"Female","White","$250,000 or more","East North Central",3.75,3.4000001,4.5555553,3.4444444,3,1
98462,98462,56,533,0.276623376623377,0.68785046728972,0.10413400838205,0.450649350649351,4,0.221563732945403,3,51,0.910714285714286,"Male","White","$150,000 - $199,999","East North Central",3.875,2.5999999,4.4444447,4.2222223,2.625,0
98624,98624,11,19,0.345454545454545,0.575342465753425,0.257407407407407,0.454545454545455,2,0.178670360110803,2,9,0.818181818181818,"Female","White","$25,000 - $49,999","East North Central",2.625,3.0999999,3,4.4444447,3.625,1
98700,98700,32,145,0.241935483870968,0.583397386625673,0.116145836439648,0.467741935483871,3,0.265138888888889,5,24,0.75,"Female","White","$250,000 or more","South Atlantic",4,2.5999999,3.5555556,4.7777777,3.75,1
98760,98760,29,114,0.266009852216749,0.764453961456103,0.479891030486269,0.269704433497537,6,0.367155349794239,1,29,1,"Male","White","$75,000 - $99,999","East North Central",2.375,3.7,3.3333333,3.8888888,2.625,2
98766,98766,49,388,0.280612244897959,0.763102322902668,0.0409391498276117,0.261054421768707,3,0.440179063360882,3,35,0.714285714285714,"Male","White","$250,000 or more","West North Central",4.375,2.5999999,3.7777777,4.4444447,1.75,1
99733,99733,32,129,0.243951612903226,0.714832535885167,0.3403890347907,0.336693548387097,4,0.428078683150058,1,32,1,"Female","White","$75,000 - $99,999","East North Central",3.125,3.2,3.6666667,3.5555556,3.125,2
99978,99978,36,291,0.384126984126984,0.632148377125193,0.0685188525311289,0.387301587301587,4,0.220613346082918,2,35,0.972222222222222,"Male","White","$100,000 - $149,999","Pacific",3.5,3.4000001,3.7777777,4,2,1
